ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,WARD PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,BUSINESS ACTIVITY ID,BUSINESS ACTIVITY,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
2570239-20180411,2570239,86938,8,UNION LEAGUE CLUB OF CHICAGO,UNION LEAGUE CLUB OF CHICAGO,65 W JACKSON BLVD 1-23,CHICAGO,IL,60604,4,49,4-49,1,4404,Regulated Business License,670 | 676 | 745,Health Club | Hotel - 7 or More Sleeping Rooms  | Provide Full Body Massage Services,2570239,ISSUE,12/11/2017,03/06/2018,03/06/2018,Y,04/11/2018,04/15/2020,04/10/2018,04/11/2018,AAI,,,41.878045653,-87.630136799,"(41.878045653481664, -87.6301367989615)"
2627744-20190214,2627744,432022,1,THE HOXTON (CHICAGO) LLC,"THE HOXTON, CHICAGO",200 N GREEN ST 5-11,CHICAGO,IL,60607,27,45,27-45,12,4404,Regulated Business License,670 | 676,Health Club | Hotel - 7 or More Sleeping Rooms,2627744,ISSUE,10/12/2018,12/04/2018,12/04/2018,N,02/14/2019,07/15/2021,01/17/2019,01/18/2019,AAI,,,41.885699197,-87.648789089,"(41.885699197163355, -87.64878908937915)"
2204460-20170116,2497973,20749,1,"AMBER MOTEL, INC.",AMBER INN INC.,3901 S MICHIGAN AVE 1-2,CHICAGO,IL,60653,3,20,3-20,2,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2204460,RENEW,,11/15/2016,01/19/2017,N,01/16/2017,01/15/2019,01/19/2017,01/19/2017,AAI,,,41.823649318,-87.623023792,"(41.82364931821311, -87.62302379163799)"
2206682-20180916,2611987,285868,1,ACCOR MANAGEMENT US INC.,The Fairmont Chicago,200 N COLUMBUS DR,CHICAGO,IL,60601,42,44,42-44,1,4404,Regulated Business License,676 | 745,Hotel - 7 or More Sleeping Rooms  | Provide Full Body Massage Services,2206682,RENEW,,07/15/2018,08/29/2018,N,09/16/2018,10/15/2020,08/29/2018,08/29/2018,AAI,,,41.886005833,-87.620828957,"(41.886005833425465, -87.62082895674074)"
2205275-20170616,2524950,62863,1,WILLIAM & ROBERT SIRCHER,MIDWAY MOTEL,4849 S CICERO AVE  1,CHICAGO,IL,60632,22,50,22-50,8,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2205275,RENEW,,04/15/2017,05/30/2017,N,06/16/2017,06/15/2019,05/30/2017,05/30/2017,AAC,04/23/2019,,41.804348694,-87.742925842,"(41.80434869414363, -87.74292584183607)"
2506827-20190516,2657130,412721,1,AFP 110  CORP.,HILTON GARDEN INN CHICAGO,"66 E WACKER PL LL, 1-27",CHICAGO,IL,60601,42,42,42-42,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2506827,RENEW,,03/15/2019,03/08/2021,N,05/16/2019,07/15/2021,03/08/2021,03/09/2021,AAI,,,41.886923414,-87.625386531,"(41.886923414167214, -87.62538653091903)"
2205914-20180916,2611350,229993,5,"KIMPTON HOTEL &  RESTAURANT GROUP, LLC",HOTEL PALOMAR,"505 N STATE ST 1ST, 5TH - 17TH",CHICAGO,IL,60654,42,22,42-22,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2205914,RENEW,,07/15/2018,10/05/2018,N,09/16/2018,10/15/2020,10/05/2018,03/12/2019,AAI,,,41.891055241,-87.627897629,"(41.89105524147196, -87.62789762934904)"
2506827-20170428,2506827,412721,1,AFP 110  CORP.,HILTON GARDEN INN CHICAGO,"66 E WACKER PL LL, 1-27",CHICAGO,IL,60601,42,42,42-42,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2506827,ISSUE,01/10/2017,02/16/2017,02/17/2017,N,04/28/2017,05/15/2019,04/28/2017,04/28/2017,AAI,,,41.886923414,-87.625386531,"(41.886923414167214, -87.62538653091903)"
2451868-20181016,2620486,404387,1,CONRAD MANAGEMENT LLC,CONRAD CHICAGO,"101 E ERIE ST 1, 8-21",CHICAGO,IL,60611,42,48,42-48,18,4404,Regulated Business License,670 | 676,Health Club | Hotel - 7 or More Sleeping Rooms,2451868,RENEW,,08/15/2018,12/13/2018,N,10/16/2018,10/15/2020,12/13/2018,12/14/2018,AAI,,,41.894009687,-87.625367718,"(41.89400968711272, -87.62536771830537)"
2492352-20181116,2625749,410223,1,CHESTNUT MARC VENTURE OPERATING LLC,The Chicago Hotel Collection River North,"312 W CHESTNUT ST B,1,2",CHICAGO,IL,60610,27,28,27-28,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2492352,RENEW,,09/15/2018,12/28/2018,N,11/16/2018,11/15/2020,12/28/2018,01/15/2019,AAI,,,41.898283405,-87.636364901,"(41.89828340503371, -87.63636490061735)"
2204460-20190116,2633431,20749,1,"AMBER MOTEL, INC.",AMBER INN INC.,3901 S MICHIGAN AVE 1-2,CHICAGO,IL,60653,3,20,3-20,2,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2204460,RENEW,,11/15/2018,01/08/2019,N,01/16/2019,01/15/2021,01/08/2019,01/09/2019,AAI,,,41.823649318,-87.623023792,"(41.82364931821311, -87.62302379163799)"
2204232-20170316,2507135,4154,21,"MARRIOTT HOTEL SERVICES, LLC",JW MARRIOTT HOTEL CHICAGO,151 W ADAMS ST,CHICAGO,IL,60603,42,9,42-9,1,4404,Regulated Business License,676 | 745 | 816,Hotel - 7 or More Sleeping Rooms  | Provide Full Body Massage Services | Storage or Use of Hazardous Materials,2204232,RENEW,,01/15/2017,03/10/2017,N,03/16/2017,03/15/2019,02/28/2017,03/10/2017,AAI,,,41.879290073,-87.632362725,"(41.87929007329572, -87.63236272529976)"
2204231-20190316,2642450,4154,8,"MARRIOTT HOTEL SERVICES, LLC",CHICAGO DOWNTOWN MARRIOTT,540 N MICHIGAN AVE LBBY,CHICAGO,IL,60611,42,48,42-48,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2204231,RENEW,,01/15/2019,03/05/2019,N,03/16/2019,07/15/2021,03/05/2019,03/07/2019,AAI,,,41.892140784,-87.624312784,"(41.892140783720365, -87.62431278442189)"
2204232-20190316,2642459,4154,21,"MARRIOTT HOTEL SERVICES, LLC",JW MARRIOTT HOTEL CHICAGO,151 W ADAMS ST,CHICAGO,IL,60603,42,9,42-9,1,4404,Regulated Business License,676 | 745 | 816,Hotel - 7 or More Sleeping Rooms  | Provide Full Body Massage Services | Storage or Use of Hazardous Materials,2204232,RENEW,,01/15/2019,03/05/2019,N,03/16/2019,07/15/2021,03/05/2019,03/07/2019,AAI,,,41.879290073,-87.632362725,"(41.87929007329572, -87.63236272529976)"
2204231-20170316,2507123,4154,8,"MARRIOTT HOTEL SERVICES, LLC",CHICAGO DOWNTOWN MARRIOTT,540 N MICHIGAN AVE LBBY,CHICAGO,IL,60611,42,48,42-48,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2204231,RENEW,,01/15/2017,03/10/2017,N,03/16/2017,03/15/2019,02/28/2017,03/10/2017,AAI,,,41.892140784,-87.624312784,"(41.892140783720365, -87.62431278442189)"
2511642-20190416,2652186,416490,1,IMPERIAL MOTEL & SUITES INC.,IMPERIAL MOTEL & SUITES,45 W 103RD ST 1-2,CHICAGO,IL,60628,9,18,9-18,5,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2511642,RENEW,,02/22/2019,03/04/2019,N,04/16/2019,04/15/2021,03/04/2019,03/05/2019,AAC,07/28/2020,41,41.70703034,-87.625323133,"(41.70703033988448, -87.6253231334299)"
2458698-20181116,2625678,405424,1,1616-1624 N. MILWAUKEE VENTURES LLC,THE HOLLANDER,1616-1618 N MILWAUKEE AVE,CHICAGO,IL,60647,32,2,32-2,14,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2458698,RENEW,,09/15/2018,11/15/2018,N,11/16/2018,02/15/2019,11/15/2018,11/15/2018,AAC,02/14/2019,33,41.910720618,-87.678219108,"(41.910720618104996, -87.67821910765696)"
2511642-20170323,2511642,416490,1,IMPERIAL MOTEL & SUITES INC.,IMPERIAL MOTEL & SUITES,45 W 103RD ST 1-2,CHICAGO,IL,60628,9,18,9-18,5,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2511642,ISSUE,02/06/2017,03/15/2017,03/22/2017,N,03/23/2017,04/15/2019,03/23/2017,03/23/2017,AAI,,41,41.70703034,-87.625323133,"(41.70703033988448, -87.6253231334299)"
2636556-20190208,2636556,454534,1,"AP 100 W. HURON PROPERTY, LLC",HOME2 SUITES BY HILTON CHICAGO RIVER NORTH,110 W HURON ST 1-17,CHICAGO,IL,60654,42,40,42-40,18,4404,Regulated Business License,670 | 676,Health Club | Hotel - 7 or More Sleeping Rooms,2636556,ISSUE,11/27/2018,01/11/2019,01/11/2019,N,02/08/2019,07/15/2021,02/08/2019,02/08/2019,AAI,,,41.894935508,-87.631720845,"(41.89493550769721, -87.63172084463201)"
2446964-20180616,2594116,403991,1,JASLIN HOTEL LLC,JASLIN HOTEL LLC,261 W CERMAK RD LL-5,CHICAGO,IL,60616,11,14,11-14,9,4404,Regulated Business License,670 | 676,Health Club | Hotel - 7 or More Sleeping Rooms,2446964,RENEW,,04/15/2018,05/01/2018,N,06/16/2018,06/15/2020,05/01/2018,05/02/2018,AAI,,,41.852718538,-87.634380751,"(41.852718538227094, -87.63438075067391)"
2477299-20170712,2477299,408293,1,BRE QUAD IL OWNER LLC,CLUB QUARTERS CENTRAL LOOP,105-111 W ADAMS ST LL-10,CHICAGO,IL,60603,34,9,34-9,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2477299,ISSUE,07/13/2016,02/14/2017,06/22/2017,N,07/12/2017,07/15/2019,07/12/2017,07/12/2017,AAI,,,41.879302729,-87.631002223,"(41.8793027287716, -87.63100222341788)"
2616791-20180926,2616791,425649,1,"ONTARIO STREET OWNER, LLC",ALOFT CHICAGO MAG MILE,243 E ONTARIO ST 1-19,CHICAGO,IL,60611,2,35,2-35,18,4404,Regulated Business License,670 | 676,Health Club | Hotel - 7 or More Sleeping Rooms,2616791,ISSUE,07/31/2018,08/21/2018,08/21/2018,N,09/26/2018,07/15/2021,09/26/2018,09/26/2018,AAI,,,41.893270263,-87.621566548,"(41.89327026295604, -87.62156654757308)"
2205292-20170216,2502707,63798,1,JACK GORE,Rodeway Inn Chicago,5952 N LINCOLN AVE # 1ST,CHICAGO,IL,60659,50,29,50-29,20,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2205292,RENEW,,12/15/2016,01/08/2017,N,02/16/2017,02/15/2019,01/08/2017,01/09/2017,AAI,,,41.989258322,-87.705714347,"(41.98925832249634, -87.70571434714877)"
2204469-20190516,2653833,21593,1,MID CITY PLAZA L.L.C.,Crowne Plaza Chicago West Loop/Rye Deli + Drink,25 S HALSTED ST,CHICAGO,IL,60661,34,58,34-58,12,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2204469,RENEW,,03/15/2019,05/06/2019,N,05/16/2019,07/15/2021,05/06/2019,05/07/2019,AAI,,16,41.881021595,-87.647189474,"(41.88102159515, -87.6471894739861)"
2470572-20181016,2620550,407310,1,"N. JEFFERSON OPERATOR, LLC",HAMPTON INN CHICAGO-DOWNTOWN/WEST LOOP,116 N JEFFERSON ST,CHICAGO,IL,60661,34,21,34-21,1,4404,Regulated Business License,670 | 676,Health Club | Hotel - 7 or More Sleeping Rooms,2470572,RENEW,,08/15/2018,09/12/2018,N,10/16/2018,07/15/2021,09/12/2018,09/13/2018,AAI,,,41.883737197,-87.642861608,"(41.88373719653956, -87.64286160763208)"
2564853-20180319,2564853,423006,1,"IDM GROUP, LLC",BUCKINGHAM HOTEL,440 S LA SALLE ST 40,CHICAGO,IL,60605,34,49,34-49,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2564853,ISSUE,11/08/2017,01/29/2018,01/29/2018,N,03/19/2018,04/15/2020,03/19/2018,03/19/2018,AAI,,,41.87588847,-87.631884721,"(41.87588847004054, -87.63188472119873)"
2536399-20190816,2676166,417353,1,"ECD-STREETERVILLE HOTEL DE, L.L.C.",FAIRFIELD INN,216 E ONTARIO ST,CHICAGO,IL,60611,2,41,2-41,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2536399,RENEW,,06/15/2019,10/21/2019,N,08/16/2019,08/15/2021,10/21/2019,10/22/2019,AAI,,,41.89347872,-87.622217529,"(41.89347871976552, -87.62221752856762)"
2496521-20190516,2657071,409750,1,"SMASHOTELS CHICAGO, LLC",HOTEL EMC2,228 E ONTARIO ST LL-21,CHICAGO,IL,60611,2,41,2-41,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2496521,RENEW,,03/15/2019,04/08/2019,N,05/16/2019,07/15/2021,04/08/2019,04/17/2019,AAI,,,41.893482969,-87.621930591,"(41.89348296915108, -87.62193059128795)"
2205292-20190216,2638142,63798,1,JACK GORE,Rodeway Inn Chicago,5952 N LINCOLN AVE # 1ST,CHICAGO,IL,60659,50,29,50-29,20,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2205292,RENEW,,12/15/2018,12/30/2018,N,02/16/2019,02/15/2021,12/30/2018,04/17/2019,AAI,,,41.989258322,-87.705714347,"(41.98925832249634, -87.70571434714877)"
2205701-20170316,2508318,206313,1,PENINSULA CHICAGO LLC,"PENINSULA CHICAGO, LLC",108 E SUPERIOR ST,CHICAGO,IL,60611,2,48,2-48,18,4404,Regulated Business License,676 | 745,Hotel - 7 or More Sleeping Rooms  | Provide Full Body Massage Services,2205701,RENEW,,01/15/2017,02/23/2017,N,03/16/2017,03/15/2019,02/06/2017,02/10/2017,AAI,,,41.895839638,-87.624988141,"(41.89583963820686, -87.62498814131581)"
2663592-20190530,2663592,457467,1,"MHH MANAGEMENT, LLC",HYATT HOUSE CHICAGO WEST LOOP / FULTON MARKET,"105 N MAY ST 3, 14",CHICAGO,IL,60607,34,16,34-16,12,4404,Regulated Business License,670 | 676,Health Club | Hotel - 7 or More Sleeping Rooms,2663592,ISSUE,04/16/2019,04/16/2019,04/16/2019,N,05/30/2019,07/15/2021,05/30/2019,05/30/2019,AAI,,,41.883176496,-87.655425383,"(41.88317649586642, -87.65542538308661)"
2207235-20170516,2520181,309411,1,LORRAINE J. RIEFF-LIAKOURAS,PARTHENON GUEST HOUSE,310-312 S HALSTED ST,CHICAGO,IL,60661,34,58,34-58,12,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2207235,RENEW,,03/15/2017,03/27/2017,N,05/16/2017,05/15/2019,08/09/2017,08/10/2017,AAI,,16,41.877594081,-87.64738021,"(41.87759408077344, -87.64738020966664)"
2207952-20170316,2509421,333411,1,ACCOR BUSINESS AND LEISURE MANAGEMENT LLC,Sofitel Chicago Magnificient Mile,20 E CHESTNUT ST,CHICAGO,IL,60611,42,32,42-32,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2207952,RENEW,,01/15/2017,02/08/2017,N,03/16/2017,03/15/2019,02/08/2017,02/09/2017,AAI,,,41.898444637,-87.62740564,"(41.898444636675144, -87.62740563976503)"
2615566-20191216,2697716,418109,69,SONDER USA INC.,SONDER USA,417 S DEARBORN ST 2-11,CHICAGO,IL,60605,34,21,34-21,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2615566,RENEW,,10/15/2019,12/03/2019,N,12/16/2019,12/15/2021,12/03/2019,12/04/2019,AAI,,,41.876470432,-87.629105623,"(41.87647043179207, -87.62910562275891)"
2204343-20181016,2617980,14815,1,"WAYRAN, INC.",EWING ANNEX HOTEL,422-426 S CLARK ST,CHICAGO,IL,60605,34,49,34-49,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2204343,RENEW,,08/15/2018,09/24/2018,N,10/16/2018,10/15/2020,09/24/2018,09/24/2018,AAI,,,41.876397392,-87.630881855,"(41.87639739243884, -87.6308818545396)"
2205632-20190316,2643574,200738,1,ECD-STREETERVILLE HOTEL L.L.C.,FAIRFIELD INN & SUITES - DOWNTOWN CHICAGO,216 E ONTARIO ST,CHICAGO,IL,60611,2,41,2-41,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2205632,RENEW,,01/15/2019,01/17/2019,N,03/16/2019,07/15/2021,01/17/2019,01/18/2019,AAI,,,41.89347872,-87.622217529,"(41.89347871976552, -87.62221752856762)"
2621689-20181204,2621689,430555,1,ALM HURON LLC,HAMPTON INN AND HOMEWOOD SUITES CHICAGO DOWNTOWN/MAGNIFICENT MILE,"150-160 E HURON ST 1-2, 7, 14-40",CHICAGO,IL,60611,2,35,2-35,18,4404,Regulated Business License,670 | 676,Health Club | Hotel - 7 or More Sleeping Rooms,2621689,ISSUE,08/23/2018,10/17/2018,10/23/2018,N,12/04/2018,02/15/2021,12/04/2018,12/04/2018,AAI,,,41.895060786,-87.623507509,"(41.895060785681196, -87.62350750911575)"
2209236-20190516,2655695,359765,1,"REMINGTON LODGING & HOSPITALITY, LLC",THE SILVERSMITH HOTEL & SUITES,10-16 S WABASH AVE,CHICAGO,IL,60603,34,9,34-9,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2209236,RENEW,,03/15/2019,04/29/2019,N,05/16/2019,07/15/2021,04/29/2019,04/30/2019,AAI,,1,41.881818766,-87.626353173,"(41.88181876616734, -87.62635317290135)"
2684667-20190926,2684667,418109,94,SONDER USA INC.,SONDER,314-318 S HALSTED ST 2-4,CHICAGO,IL,60661,34,45,34-45,12,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2684667,ISSUE,08/09/2019,09/19/2019,09/19/2019,N,09/26/2019,12/15/2021,09/24/2019,09/25/2019,AAI,,16,41.877466971,-87.64737446,"(41.87746697060908, -87.64737445971154)"
2233254-20170216,2505138,375962,1,CHSP TRS LAKESHORE LLC,W CHICAGO-LAKESHORE,644 N LAKE SHORE DR 1-32,CHICAGO,IL,60611,2,63,2-63,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2233254,RENEW,,12/15/2016,01/23/2017,N,02/16/2017,02/15/2019,01/23/2017,01/27/2017,AAI,,,41.893871348,-87.615274777,"(41.89387134779289, -87.61527477728374)"
2647675-20190524,2647675,285868,2,ACCOR MANAGEMENT US INC.,SOFITEL CHICAGO MAGNIFICENT MILE,20 E CHESTNUT ST 1-32,CHICAGO,IL,60611,42,43,42-43,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2647675,ISSUE,02/15/2019,03/12/2019,03/12/2019,N,05/24/2019,10/15/2020,05/24/2019,05/24/2019,AAI,,,41.898444637,-87.62740564,"(41.898444636675144, -87.62740563976503)"
2535391-20180111,2535391,417182,1,CHINATOWN HOTEL CORPORATION,CHINATOWN HOTEL,214 W 22ND PL 1-4,CHICAGO,IL,60616,11,14,11-14,9,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2535391,ISSUE,05/24/2017,09/28/2017,09/28/2017,N,01/11/2018,01/15/2020,01/11/2018,01/11/2018,AAI,,,41.852271414,-87.632654581,"(41.85227141362745, -87.63265458116392)"
2384909-20170616,2527509,396441,1,"JOIE DE VIVRE HOSPITALITY, LLC",CHICAGO ATHLETIC ASSOCIATION,12 S MICHIGAN AVE 1-19,CHICAGO,IL,60603,34,9,34-9,1,4404,Regulated Business License,670 | 676,Health Club | Hotel - 7 or More Sleeping Rooms,2384909,RENEW,,04/15/2017,04/27/2017,N,06/16/2017,06/15/2019,04/27/2017,05/11/2017,AAI,,,41.8818033,-87.624504274,"(41.881803300378394, -87.62450427385279)"
2205691-20180416,2580438,205144,1,"HILTON ILLINOIS, LLC",Palmer House Hilton,17 E MONROE ST,CHICAGO,IL,60603,34,9,34-9,1,4404,Regulated Business License,676 | 816,Hotel - 7 or More Sleeping Rooms  | Storage or Use of Hazardous Materials,2205691,RENEW,,02/15/2018,04/10/2018,N,04/16/2018,07/15/2021,04/10/2018,04/11/2018,AAI,,1,41.880664578,-87.627089364,"(41.88066457839605, -87.6270893644417)"
2391643-20190316,2643431,85369,3,"RESIDENCE INN BY MARRIOTT, LLC",RESIDENCE INN CHICAGO DOWNTOWN,11 S LA SALLE ST,CHICAGO,IL,60603,34,9,34-9,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2391643,RENEW,,01/15/2019,03/08/2019,N,03/16/2019,07/15/2021,03/08/2019,03/08/2019,AAI,,,41.881645391,-87.632209538,"(41.881645390827835, -87.63220953838868)"
2536399-20170728,2536399,417353,1,"ECD-STREETERVILLE HOTEL DE, L.L.C.",FAIRFIELD INN,216 E ONTARIO ST,CHICAGO,IL,60611,2,41,2-41,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2536399,ISSUE,06/07/2017,07/13/2017,07/18/2017,N,07/28/2017,08/15/2019,07/28/2017,07/28/2017,AAI,,,41.89347872,-87.622217529,"(41.89347871976552, -87.62221752856762)"
2470579-20181016,2620553,407310,2,"N. JEFFERSON OPERATOR, LLC",HOMEWOOD SUITES CHICAGO-DOWNTOWN/WEST LOOP,118 N JEFFERSON ST,CHICAGO,IL,60661,34,21,34-21,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2470579,RENEW,,08/15/2018,09/12/2018,N,10/16/2018,07/15/2021,09/12/2018,09/13/2018,AAI,,,41.883800252,-87.642863485,"(41.883800252016215, -87.64286348545521)"
2205305-20181016,2618447,64451,1,"CONGRESS PLAZA HOTEL, LLC",THE CONGRESS HOTEL,520 S MICHIGAN AVE,CHICAGO,IL,60605,4,49,4-49,1,4404,Regulated Business License,676 | 816,Hotel - 7 or More Sleeping Rooms  | Storage or Use of Hazardous Materials,2205305,RENEW,,08/15/2018,09/18/2018,N,10/16/2018,10/15/2020,09/18/2018,09/19/2018,AAI,,,41.875259826,-87.624396674,"(41.87525982581901, -87.6243966738356)"
2496521-20170517,2496521,409750,1,"SMASHOTELS CHICAGO, LLC",HOTEL EMC2,228 E ONTARIO ST LL-21,CHICAGO,IL,60611,2,41,2-41,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2496521,ISSUE,11/04/2016,11/04/2016,11/04/2016,Y,05/17/2017,05/15/2019,05/17/2017,05/17/2017,AAI,,,41.893482969,-87.621930591,"(41.89348296915108, -87.62193059128795)"
2205632-20170316,2508273,200738,1,ECD-STREETERVILLE HOTEL L.L.C.,FAIRFIELD INN & SUITES - DOWNTOWN CHICAGO,216 E ONTARIO ST,CHICAGO,IL,60611,2,41,2-41,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2205632,RENEW,,01/15/2017,01/23/2017,N,03/16/2017,03/15/2019,01/23/2017,01/24/2017,AAI,,,41.89347872,-87.622217529,"(41.89347871976552, -87.62221752856762)"
2349091-20190416,2651226,389327,1,INTEGRATED CLARK MONROE LLC,HYATT CENTRIC THE LOOP CHICAGO,100 W MONROE ST 1-23,CHICAGO,IL,60603,34,9,34-9,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2349091,RENEW,,02/22/2019,03/15/2019,N,04/16/2019,07/15/2021,03/15/2019,03/18/2019,AAI,,,41.880805278,-87.630929332,"(41.88080527820392, -87.6309293321435)"
2615566-20180814,2615566,418109,69,SONDER USA INC.,SONDER USA,417 S DEARBORN ST 2-11,CHICAGO,IL,60605,34,21,34-21,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2615566,ISSUE,07/16/2018,07/25/2018,07/25/2018,N,08/14/2018,12/15/2019,08/13/2018,08/14/2018,AAI,,,41.876470432,-87.629105623,"(41.87647043179207, -87.62910562275891)"
2207204-20180416,2581304,308575,1,NORTHERN MAJESTIC HOTEL LLC,HAMPTON INN,22 W MONROE ST  4-21,CHICAGO,IL,60603,34,9,34-9,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2207204,RENEW,,02/15/2018,03/13/2018,N,04/16/2018,04/15/2020,03/13/2018,04/13/2018,AAI,,1,41.88084496,-87.628591045,"(41.880844959557606, -87.62859104497413)"
2313649-20180516,2587657,388334,1,WARWICK CHICAGO CORPORATION,WARWICK ALLERTON HOTEL CHICAGO,701 N MICHIGAN AVE,CHICAGO,IL,60611,2,38,2-38,18,4404,Regulated Business License,670 | 676,Health Club | Hotel - 7 or More Sleeping Rooms,2313649,RENEW,,03/15/2018,04/26/2018,N,05/16/2018,07/15/2020,04/11/2018,04/30/2018,AAI,,,41.894983607,-87.624106196,"(41.89498360693886, -87.62410619648946)"
2501401-20190116,2635907,411974,1,PINEAPPLE HOSPITALITY COMPANY,Staypineapple Chicago,1 W WASHINGTON ST 1-15,CHICAGO,IL,60602,34,9,34-9,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2501401,RENEW,,11/15/2018,01/15/2019,N,01/16/2019,07/15/2021,01/15/2019,02/15/2019,AAI,,1,41.883108627,-87.627948771,"(41.883108627266935, -87.62794877080378)"
2583574-20181001,2583574,376257,4,"OXFORD HOTELS AND RESORTS, LLC",HOTEL JULIAN,168 N MICHIGAN AVE 1-17,CHICAGO,IL,60601,34,42,34-42,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2583574,ISSUE,02/28/2018,06/18/2018,06/20/2018,Y,10/01/2018,02/15/2020,09/28/2018,10/01/2018,AAI,,,41.884965221,-87.624624199,"(41.884965221497076, -87.6246241985837)"
2233254-20190216,2640287,375962,1,CHSP TRS LAKESHORE LLC,W CHICAGO-LAKESHORE,644 N LAKE SHORE DR 1-32,CHICAGO,IL,60611,2,63,2-63,18,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2233254,RENEW,,12/15/2018,02/21/2019,N,02/16/2019,07/15/2021,01/29/2019,02/01/2019,AAI,,,41.893871348,-87.615274777,"(41.89387134779289, -87.61527477728374)"
2477299-20190716,2669420,408293,1,BRE QUAD IL OWNER LLC,CLUB QUARTERS CENTRAL LOOP,105-111 W ADAMS ST LL-10,CHICAGO,IL,60603,34,9,34-9,1,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2477299,RENEW,,05/15/2019,06/19/2019,N,07/16/2019,07/15/2021,06/19/2019,06/20/2019,AAI,,,41.879302729,-87.631002223,"(41.8793027287716, -87.63100222341788)"
2204469-20170516,2518499,21593,1,MID CITY PLAZA L.L.C.,Crowne Plaza Chicago West Loop/Rye Deli + Drink,25 S HALSTED ST,CHICAGO,IL,60661,34,58,34-58,12,4404,Regulated Business License,676,Hotel - 7 or More Sleeping Rooms,2204469,RENEW,,03/15/2017,05/02/2017,N,05/16/2017,05/15/2019,05/02/2017,05/03/2017,AAI,,16,41.881021595,-87.647189474,"(41.88102159515, -87.6471894739861)"
2589807-20180709,2589807,426559,1,DOUBLETREE MANAGEMENT LLC,DOUBLETREE BY HILTON CHICAGO - MAGNIFICENT MILE,300 E OHIO ST LL-26,CHICAGO,IL,60611,2,2,2-2,18,4404,Regulated Business License,670 | 676,Health Club | Hotel - 7 or More Sleeping Rooms,2589807,ISSUE,04/06/2018,05/24/2018,05/24/2018,N,07/09/2018,07/15/2020,07/09/2018,07/09/2018,AAI,,,41.892710585,-87.620130658,"(41.892710584593935, -87.62013065840584)"
