ID,LICENSE ID,ACCOUNT NUMBER,SITE NUMBER,LEGAL NAME,DOING BUSINESS AS NAME,ADDRESS,CITY,STATE,ZIP CODE,WARD,PRECINCT,WARD PRECINCT,POLICE DISTRICT,LICENSE CODE,LICENSE DESCRIPTION,BUSINESS ACTIVITY ID,BUSINESS ACTIVITY,LICENSE NUMBER,APPLICATION TYPE,APPLICATION CREATED DATE,APPLICATION REQUIREMENTS COMPLETE,PAYMENT DATE,CONDITIONAL APPROVAL,LICENSE TERM START DATE,LICENSE TERM EXPIRATION DATE,LICENSE APPROVED FOR ISSUANCE,DATE ISSUED,LICENSE STATUS,LICENSE STATUS CHANGE DATE,SSA,LATITUDE,LONGITUDE,LOCATION
19082-20171016,2552537,28665,1,"MENARD LIQUORS, INC.",THE SIXPENNY BIT,5800 W MONTROSE AVE 1,CHICAGO,IL,60634,38,36,38-36,16,1472,Music and Dance,916,Music and Dance,19082,RENEW,,08/31/2017,10/03/2017,N,10/16/2017,10/15/2019,10/03/2017,10/05/2017,AAI,,,41.960527204,-87.772194431,"(41.96052720416401, -87.77219443062228)"
741-20181116,2623798,62498,1,CHRIS G'S LTD.,CHRIS' BAR,1610 W NORTH AVE 1ST,CHICAGO,IL,60622,32,35,32-35,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,741,RENEW,,09/15/2018,11/15/2018,N,11/16/2018,07/15/2021,11/15/2018,11/15/2018,AAI,,33,41.910732842,-87.668177691,"(41.910732841658614, -87.66817769111361)"
1771596-20170516,2518283,8649,2,29 WEST HUBBARD CORPORATION,O'CALLAGHAN'S,29 W HUBBARD ST 1 & 2,CHICAGO,IL,60610,42,55,42-55,18,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",1771596,RENEW,,03/15/2017,04/04/2017,N,05/16/2017,05/15/2019,04/04/2017,04/05/2017,AAI,,,41.889937519,-87.629092175,"(41.889937518511736, -87.62909217502623)"
8867-20170316,2507140,4180,1,"STREETER'S TAVERN, INC.",STREETERS TAVERN,50 E CHICAGO AVE,CHICAGO,IL,60611,42,19,42-19,18,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",8867,RENEW,,01/15/2017,02/13/2017,N,03/16/2017,03/15/2019,02/13/2017,02/14/2017,AAC,10/16/2020,,41.896814039,-87.626277823,"(41.89681403921755, -87.62627782343786)"
1301-20190616,2659952,24185,1,HENRY L HOSKIN,HOT CITY LOUNGE,7432 S RACINE AVE 1ST,CHICAGO,IL,60636,17,5,17-5,7,1472,Music and Dance,916,Music and Dance,1301,RENEW,,04/15/2019,06/11/2019,N,06/16/2019,07/15/2021,06/11/2019,07/16/2019,AAI,,,41.758643529,-87.654093887,"(41.75864352890194, -87.65409388721017)"
2185069-20180516,2585333,63548,6,"WASHINGTON SQUARE LIQUORS, INC.",BOSS BAR,418-420 N CLARK ST 1ST,CHICAGO,IL,60654,42,32,42-32,18,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",2185069,RENEW,,03/15/2018,04/18/2018,N,05/16/2018,05/15/2020,04/18/2018,04/19/2018,AAI,,,41.889904879,-87.63122455,"(41.889904879439435, -87.63122454993453)"
35843-20170116,2498544,86135,1,"EL MEXICO MODERNO BALLROOM, INC.",EL MEXICO MODERN BALLROOM INC,1643-1647 N CICERO AVE 1 & 2 BANQU,CHICAGO,IL,60639,37,2,37-2,25,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",35843,RENEW,,11/15/2016,01/13/2017,N,01/16/2017,01/15/2019,01/13/2017,01/17/2017,AAI,,,41.910931169,-87.74575021,"(41.91093116886587, -87.74575021004954)"
12477-20181216,2628033,6076,1,"WILD GOOSE, INC.",WILD GOOSE BAR & GRILL,4265 N LINCOLN AVE  1ST F,CHICAGO,IL,60618,47,28,47-28,19,1472,Music and Dance,916,Music and Dance,12477,RENEW,,10/15/2018,12/06/2018,N,12/16/2018,02/15/2021,12/06/2018,12/07/2018,AAI,,38,41.959582024,-87.68239844,"(41.95958202440171, -87.68239844007711)"
1898269-20170416,2514705,325016,1,"KJM ENTERTAINMENT, INC.",DERNO'S,506 W DIVERSEY PKWY LL-1,CHICAGO,IL,60614,44,41,44-41,19,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",1898269,RENEW,,02/15/2017,04/15/2017,N,04/16/2017,04/15/2019,04/15/2017,04/17/2017,AAI,,8,41.932972212,-87.641715165,"(41.93297221225597, -87.64171516501513)"
28269-20181116,2623241,11469,1,"POOH-BAH ENTERPRISES, INC.",Rick's Cabaret,1531 N KINGSBURY ST 1,CHICAGO,IL,60642,27,37,27-37,18,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",28269,RENEW,,09/15/2018,11/16/2018,N,11/16/2018,11/15/2020,11/16/2018,11/16/2018,AAI,,,41.909054754,-87.652422204,"(41.90905475445697, -87.65242220436633)"
19082-20191016,2685459,28665,1,"MENARD LIQUORS, INC.",THE SIXPENNY BIT,5800 W MONTROSE AVE 1,CHICAGO,IL,60634,38,36,38-36,16,1472,Music and Dance,916,Music and Dance,19082,RENEW,,08/15/2019,09/19/2019,N,10/16/2019,10/15/2021,09/19/2019,09/19/2019,AAI,,,41.960527204,-87.772194431,"(41.96052720416401, -87.77219443062228)"
12323-20190116,2633288,6057,1,"VICKIE, INC.",VICKIE'S,4201 W FULLERTON AVE,CHICAGO,IL,60639,31,34,31-34,25,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,12323,RENEW,,11/15/2018,01/08/2019,N,01/16/2019,07/15/2021,01/08/2019,01/09/2019,AAI,,,41.924315289,-87.731726016,"(41.92431528871619, -87.73172601594874)"
1908490-20171116,2558076,328210,1,THE WHISTLER LLC,THE WHISTLER,2421 N MILWAUKEE AVE 1,CHICAGO,IL,60647,1,30,1-30,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1908490,RENEW,,09/15/2017,11/04/2017,N,11/16/2017,11/15/2019,11/04/2017,11/06/2017,AAI,,,41.925274828,-87.700984553,"(41.92527482815668, -87.70098455309014)"
1249460-20190316,2643769,242832,1,"MAMA G, LLC",PROOF,1045 N RUSH ST,CHICAGO,IL,60611,42,1,42-1,18,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",1249460,RENEW,,01/15/2019,03/13/2019,N,03/16/2019,03/15/2021,03/13/2019,04/04/2022,AAI,,,41.902163279,-87.628035347,"(41.902163278696534, -87.62803534651201)"
1582-20170216,2501886,302,1,"1000 LIQUOR'S, INC.",1000 LIQUORS / BIG CITY TAP,1000-1012 W BELMONT AVE 1ST,CHICAGO,IL,60657,44,39,44-39,19,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",1582,RENEW,,12/15/2016,02/10/2017,N,02/16/2017,02/15/2019,02/10/2017,02/10/2017,AAI,,17,41.94002036,-87.654172106,"(41.940020360226804, -87.65417210636889)"
12571-20170416,2513358,85717,3,"LAS FUENTES, INCORPORATED",LAS FUENTAS INC,2554 N HALSTED ST # 1,CHICAGO,IL,60614,43,39,43-39,19,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",12571,RENEW,,02/15/2017,04/03/2017,N,04/16/2017,04/15/2019,04/03/2017,04/04/2017,AAI,,35,41.928910473,-87.64902932,"(41.92891047281184, -87.64902932031382)"
28194-20171116,2556711,30974,1,STEVE SPORTS BAR LOUNGE INC,STEVE'S SPORTS BAR & LOUNGE IN,3524 W NORTH AVE GROUND,CHICAGO,IL,60647,26,14,26-14,14,1472,Music and Dance,916,Music and Dance,28194,RENEW,,09/15/2017,11/15/2017,N,11/16/2017,11/15/2019,11/15/2017,11/15/2017,AAI,,,41.91012144,-87.715106816,"(41.91012144020728, -87.71510681559191)"
1582-20190216,2637448,302,1,"1000 LIQUOR'S, INC.",1000 LIQUORS / BIG CITY TAP,1000-1012 W BELMONT AVE 1ST,CHICAGO,IL,60657,44,39,44-39,19,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",1582,RENEW,,12/15/2018,02/12/2019,N,02/16/2019,07/15/2021,02/12/2019,02/13/2019,AAI,,17,41.94002036,-87.654172106,"(41.940020360226804, -87.65417210636889)"
22922-20181016,2618174,29652,1,NIGHT BEFORE INC.,TOUCHE',6412 N CLARK ST,CHICAGO,IL,60626,40,37,40-37,24,1472,Music and Dance,916,Music and Dance,22922,RENEW,,08/15/2018,08/29/2018,N,10/16/2018,10/15/2020,08/29/2018,08/30/2018,AAI,,,41.998426386,-87.67087163,"(41.998426385977595, -87.67087162992024)"
42485-20171016,2552362,16197,1,"CATS & JAMMERS, INC.",LA COSTA,3119 N CENTRAL AVE,CHICAGO,IL,60634,31,37,31-37,25,1472,Music and Dance,916,Music and Dance,42485,RENEW,,08/31/2017,09/11/2017,N,10/16/2017,10/15/2019,09/11/2017,09/12/2017,AAC,01/22/2018,2,41.93735507,-87.766307445,"(41.93735506983236, -87.76630744539683)"
2626510-20191220,2626510,431439,1,"DOROTHY DOWNSTAIRS, LLC",DOROTHY,2500 W CHICAGO AVE LL,CHICAGO,IL,60622,36,3,36-3,12,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2626510,ISSUE,09/21/2018,04/17/2019,03/20/2019,Y,12/20/2019,01/15/2022,12/20/2019,12/20/2019,AAI,,,41.895825283,-87.689371316,"(41.89582528321707, -87.68937131568885)"
36241-20180916,2610289,15209,2,"1645 W. JACKSON, INC.",PARK TAVERN CHICAGO,"1645 W JACKSON BLVD 1,MEZZ, AND PATIO",CHICAGO,IL,60612,34,10,34-10,12,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",36241,RENEW,,07/15/2018,09/10/2018,N,09/16/2018,07/15/2021,09/10/2018,09/13/2018,AAI,,,41.877485535,-87.668521042,"(41.87748553469393, -87.66852104233708)"
30739-20190916,2679065,53580,1,"P.N.L., INC.",The Getaway Bar,4530 N LINCOLN AVE 1ST,CHICAGO,IL,60625,47,42,47-42,19,1472,Music and Dance,916,Music and Dance,30739,RENEW,,07/15/2019,08/21/2019,N,09/16/2019,09/15/2021,08/21/2019,08/22/2019,AAI,,21,41.963953232,-87.685663325,"(41.96395323202934, -87.68566332514946)"
30739-20170916,2544607,53580,1,"P.N.L., INC.",The Getaway Bar,4530 N LINCOLN AVE 1ST,CHICAGO,IL,60625,47,42,47-42,19,1472,Music and Dance,916,Music and Dance,30739,RENEW,,07/15/2017,08/29/2017,N,09/16/2017,09/15/2019,08/29/2017,08/30/2017,AAI,,21,41.963953232,-87.685663325,"(41.96395323202934, -87.68566332514946)"
30816-20180116,2566250,14190,1,"TROY LOGIC, INC",MARIANNA'S PLACE,5625 W 63RD ST 1ST,CHICAGO,IL,60638,13,49,13-49,8,1472,Music and Dance,916,Music and Dance,30816,RENEW,,11/15/2017,01/08/2018,N,01/16/2018,01/15/2020,01/08/2018,01/09/2018,AAI,,,41.777923814,-87.762659385,"(41.77792381411959, -87.76265938509499)"
4293-20191116,2690867,24872,1,"3420 BLUES CLUB, INC.",ROSA'S LOUNGE,3420 W ARMITAGE AVE 1ST #,CHICAGO,IL,60647,26,26,26-26,14,1472,Music and Dance,916,Music and Dance,4293,RENEW,,09/15/2019,09/25/2019,N,11/16/2019,11/15/2021,09/25/2019,09/26/2019,AAI,,,41.917441624,-87.71279603,"(41.91744162429381, -87.7127960299228)"
35962-20190816,2672255,15161,1,"NITE CAP, INC.",FOUNDATION BAR AND GRILL,5007-5009 W IRVING PARK RD 1,CHICAGO,IL,60641,45,10,45-10,16,1472,Music and Dance,916,Music and Dance,35962,RENEW,,06/15/2019,08/07/2019,N,08/16/2019,08/15/2021,08/07/2019,08/07/2019,AAI,,28,41.9532425,-87.752531985,"(41.95324249980824, -87.75253198482571)"
31931-20190516,2653671,14439,1,"306 N. HALSTED, INC.",THE MID,306 N HALSTED ST 1ST,CHICAGO,IL,60661,27,1,27-1,12,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",31931,RENEW,,03/15/2019,02/25/2020,N,05/16/2019,07/15/2021,02/25/2020,02/26/2020,AAI,,,41.887024646,-87.647659543,"(41.887024646067374, -87.64765954319624)"
36451-20170216,2502000,6642,1,BUCKS SALOON INC,REPLAY,3439 N HALSTED ST,CHICAGO,IL,60657,44,33,44-33,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,36451,RENEW,,12/15/2016,02/14/2017,N,02/16/2017,02/15/2019,02/14/2017,02/15/2017,AAI,,18,41.944817126,-87.649265431,"(41.944817125602, -87.64926543059727)"
7099-20170816,2536873,3752,1,KEYSTERS INC,PADDY MAC'S,4157 N PULASKI RD 1ST,CHICAGO,IL,60641,39,28,39-28,17,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,7099,RENEW,,06/15/2017,07/27/2017,N,08/16/2017,08/15/2019,07/27/2017,08/11/2017,AAI,,,41.957154975,-87.727572016,"(41.957154975326574, -87.72757201572533)"
44963-20170716,2530175,11120,1,"HAK SA, INC.",ATMOSPHERE,5355 N CLARK ST 1ST,CHICAGO,IL,60640,48,43,48-43,20,1472,Music and Dance,916,Music and Dance,44963,RENEW,,05/15/2017,06/25/2017,N,07/16/2017,07/15/2019,06/25/2017,06/26/2017,AAI,,22,41.979667313,-87.668128468,"(41.97966731313224, -87.66812846762794)"
44963-20190716,2665699,11120,1,"HAK SA, INC.",ATMOSPHERE,5355 N CLARK ST 1ST,CHICAGO,IL,60640,48,43,48-43,20,1472,Music and Dance,916,Music and Dance,44963,RENEW,,05/15/2019,07/03/2019,N,07/16/2019,07/15/2021,07/03/2019,07/05/2019,AAI,,22,41.979667313,-87.668128468,"(41.97966731313224, -87.66812846762794)"
1495001-20180216,2571788,277997,1,"DOWNTOWN ENTERTAINMENT, LLC",HQ BEERCADE II,"213 W INSTITUTE PL LL, 1",CHICAGO,IL,60610,27,28,27-28,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1495001,RENEW,,12/15/2017,02/15/2018,N,02/16/2018,02/15/2020,02/15/2018,02/16/2018,AAI,,,41.897303739,-87.634804168,"(41.8973037387733, -87.63480416772768)"
20547-20181116,2623197,8361,1,"BIG CHICAGO, INC.",PRYSM,1543 N KINGSBURY ST 1-2 AND MEZ,CHICAGO,IL,60642,27,37,27-37,18,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",20547,RENEW,,09/15/2018,11/14/2018,N,11/16/2018,07/15/2021,11/14/2018,11/15/2018,AAI,,,41.909354094,-87.652669959,"(41.90935409448982, -87.65266995863112)"
2326976-20181116,2623251,11607,2,"NORTH INN, LTD.",EXIT,1315 W NORTH AVE 1-2,CHICAGO,IL,60642,27,46,27-46,14,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",2326976,RENEW,,09/15/2018,11/08/2018,N,11/16/2018,07/15/2021,11/08/2018,11/08/2018,AAI,,,41.910612624,-87.661121813,"(41.910612624005275, -87.66112181251876)"
31839-20170416,2512478,14420,1,"CHICAGO OCTAGON CLUB, INC.",THE TIN LIZZIE,2483 N CLARK ST,CHICAGO,IL,60614,43,27,43-27,19,1472,Music and Dance,916,Music and Dance,31839,RENEW,,02/15/2017,04/11/2017,N,04/16/2017,04/15/2019,04/11/2017,04/12/2017,AAI,,23,41.927833818,-87.641658809,"(41.92783381766517, -87.6416588091054)"
1271105-20180216,2571550,219072,1,"25 W. HUBBARD, INC.",ROCBAR,25 W HUBBARD ST LL + 1,CHICAGO,IL,60654,42,25,42-25,18,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",1271105,RENEW,,12/15/2017,01/29/2018,N,02/16/2018,02/15/2020,01/29/2018,01/30/2018,AAI,,,41.889940021,-87.628948272,"(41.88994002083373, -87.62894827231133)"
1694888-20170216,2503480,302784,1,CARY'S LOUNGE INCORPORATED,CARY'S LOUNGE,2251 W DEVON AVE,CHICAGO,IL,60659,50,32,50-32,24,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1694888,RENEW,,12/15/2016,01/13/2017,N,02/16/2017,02/15/2019,01/13/2017,01/17/2017,AAI,,43,41.997670704,-87.686991262,"(41.99767070403499, -87.68699126169352)"
2013825-20170516,2520526,349954,1,"CLUB 215, LLC",Lite,215 W ONTARIO ST BASMT-1ST,CHICAGO,IL,60654,42,39,42-39,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2013825,RENEW,,03/15/2017,05/18/2017,N,05/16/2017,05/15/2019,05/18/2017,08/09/2017,AAI,,,41.893068791,-87.634775018,"(41.89306879068726, -87.6347750178461)"
39233-20170216,2501933,3762,1,BERLIN CORPORATION,BERLIN,954 W BELMONT AVE,CHICAGO,IL,60657,44,20,44-20,19,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",39233,RENEW,,12/15/2016,02/11/2017,N,02/16/2017,02/15/2019,02/11/2017,02/14/2017,AAI,,17,41.940027954,-87.65357613,"(41.94002795419316, -87.65357612984606)"
1168108-20180516,2585392,82054,1,"MET PARTNERS, INC.",THE MINE MUSIC HALL,1431 W LAKE ST 1 AND MEZZ,CHICAGO,IL,60607,27,33,27-33,12,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",1168108,RENEW,,03/15/2018,05/15/2018,N,05/16/2018,05/15/2020,05/15/2018,05/15/2018,AAI,,,41.885286658,-87.663431379,"(41.88528665773097, -87.66343137939039)"
2068839-20190816,2672252,15161,1,"NITE CAP, INC.",FOUNDATION BAR AND GRILL,5007-5009 W IRVING PARK RD 1,CHICAGO,IL,60641,45,10,45-10,16,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",2068839,RENEW,,06/15/2019,08/07/2019,N,08/16/2019,08/15/2021,08/07/2019,08/07/2019,AAI,,28,41.9532425,-87.752531985,"(41.95324249980824, -87.75253198482571)"
1036-20190416,2648340,24145,1,"STERCH, INC.",KING OF CUPS,2238 N LINCOLN AVE 1ST,CHICAGO,IL,60614,43,29,43-29,18,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1036,RENEW,,02/22/2019,11/12/2019,N,04/16/2019,07/15/2021,11/12/2019,11/12/2019,AAI,,35,41.922698655,-87.645132942,"(41.922698654947936, -87.6451329417807)"
336-20181216,2627793,58,1,ERMI INC,LATE BAR,3534 W BELMONT AVE,CHICAGO,IL,60618,35,24,35-24,17,1472,Music and Dance,916,Music and Dance,336,RENEW,,10/15/2018,12/10/2018,N,12/16/2018,07/15/2021,12/10/2018,12/11/2018,AAI,,,41.939338049,-87.716397185,"(41.93933804928447, -87.71639718488446)"
2355385-20181116,2623376,20489,2,"1177 N. ELSTON, INC.",AZUL,1177 N ELSTON AVE 1,CHICAGO,IL,60642,27,50,27-50,12,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",2355385,RENEW,,09/15/2018,11/06/2018,N,11/16/2018,07/15/2021,11/06/2018,11/09/2018,AAI,,,41.903434198,-87.658086648,"(41.90343419833639, -87.65808664758482)"
40493-20170416,2512517,15962,1,"WINDY CITY ENTERPRISES, LTD.",BEAUMONT BAR & GRILL,2020 N HALSTED ST 1ST,CHICAGO,IL,60614,43,7,43-7,18,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",40493,RENEW,,02/15/2017,03/08/2017,N,04/16/2017,04/15/2019,03/08/2017,03/08/2017,AAI,,,41.918830589,-87.648681087,"(41.91883058862089, -87.64868108652085)"
40493-20190416,2648181,15962,1,"WINDY CITY ENTERPRISES, LTD.",BEAUMONT BAR & GRILL,2020 N HALSTED ST 1ST,CHICAGO,IL,60614,43,7,43-7,18,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",40493,RENEW,,02/22/2019,04/02/2019,N,04/16/2019,07/15/2021,04/02/2019,04/03/2019,AAI,,,41.918830589,-87.648681087,"(41.91883058862089, -87.64868108652085)"
1305748-20180216,2571060,32140,2,H. B. ONTARIO-FRANKLIN CORPORATION,SOUND-BAR,226 W ONTARIO ST,CHICAGO,IL,60654,42,68,42-68,18,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",1305748,RENEW,,12/15/2017,01/12/2018,N,02/16/2018,02/15/2020,01/12/2018,01/16/2018,AAI,,,41.893280778,-87.635288422,"(41.89328077794026, -87.63528842226238)"
38553-20171116,2556493,15642,3,SUBTERRANEAN LIMITED PART.,SUBTERRANEAN CAFE & CABARET,2011 W NORTH AVE 3RD,CHICAGO,IL,60647,1,8,1-8,14,1472,Music and Dance,916,Music and Dance,38553,RENEW,,09/15/2017,10/26/2017,N,11/16/2017,11/15/2019,10/26/2017,10/27/2017,AAI,,33,41.910364022,-87.678062723,"(41.910364021765275, -87.67806272285702)"
37458-20190116,2633376,15416,1,GRAND CENTRAL CORPORATION,JEREZ SPORT BAR AND GRILL,5726 W GRAND AVE,CHICAGO,IL,60639,36,21,36-21,25,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",37458,RENEW,,11/15/2018,01/17/2019,N,01/16/2019,01/15/2021,01/17/2019,01/17/2019,AAI,,,41.919526594,-87.769375827,"(41.919526594497476, -87.76937582701346)"
1828-20180616,2590241,360,3,"STAGES-MUSIC HALL, INC.",THE SMART BAR,3730 N CLARK ST BASEMENT,CHICAGO,IL,60613,44,50,44-50,19,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",1828,RENEW,,04/15/2018,06/12/2018,N,06/16/2018,07/15/2021,06/12/2018,06/13/2018,AAI,,17,41.949879576,-87.658842983,"(41.94987957621978, -87.6588429827861)"
1440-20191116,2690416,265,1,"FIRESIDE BOWL, INC.",FIRESIDE BOWL INC,2646 W FULLERTON AVE,CHICAGO,IL,60647,1,24,1-24,14,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1440,RENEW,,09/15/2019,10/07/2019,N,11/16/2019,11/15/2021,10/07/2019,10/08/2019,AAI,,,41.924946612,-87.694362973,"(41.92494661154243, -87.69436297301544)"
38548-20191116,2690741,15642,1,SUBTERRANEAN LIMITED PART.,SUBTERRANEAN CAFE & CABARET,2011 W NORTH AVE # 1ST,CHICAGO,IL,60647,1,8,1-8,14,1472,Music and Dance,916,Music and Dance,38548,RENEW,,09/15/2019,09/20/2019,N,11/16/2019,11/15/2021,09/20/2019,09/23/2019,AAI,,33,41.910364022,-87.678062723,"(41.910364021765275, -87.67806272285702)"
31931-20170516,2518337,14439,1,"306 N. HALSTED, INC.",THE MID,306 N HALSTED ST 1ST,CHICAGO,IL,60661,27,1,27-1,12,1471,Late Hour,785,"Sale of Liquor Until 4am, Monday - Saturday and 5am on Sunday",31931,RENEW,,03/15/2017,06/09/2017,N,05/16/2017,05/15/2019,06/09/2017,06/09/2017,AAI,,,41.887024646,-87.647659543,"(41.887024646067374, -87.64765954319624)"
30738-20190916,2679067,53580,1,"P.N.L., INC.",The Getaway Bar,4530 N LINCOLN AVE 1ST,CHICAGO,IL,60625,47,42,47-42,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,30738,RENEW,,07/15/2019,08/21/2019,N,09/16/2019,09/15/2021,08/21/2019,08/22/2019,AAI,,21,41.963953232,-87.685663325,"(41.96395323202934, -87.68566332514946)"
1197878-20190216,2638412,222589,1,"T33, INC.",THE GREEN LADY,3328 N LINCOLN AVE,CHICAGO,IL,60657,32,38,32-38,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1197878,RENEW,,12/15/2018,02/14/2019,N,02/16/2019,07/15/2021,02/14/2019,02/15/2019,AAI,,27,41.942385472,-87.670713838,"(41.94238547241118, -87.67071383788313)"
2293476-20180816,2603348,46344,2,"MICHAEL'S NEIGHBORHOOD PUB, INC.",FIREWATER SALOON,6689-6695 N OLIPHANT AVE,CHICAGO,IL,60631,41,5,41-5,16,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2293476,RENEW,,06/15/2018,04/23/2019,N,08/16/2018,07/15/2021,08/08/2018,08/08/2018,AAI,,,42.002412236,-87.816346038,"(42.002412235795916, -87.81634603832423)"
32094-20191216,2695519,14470,1,"DONNA IRENE, INC.",District House,5722 W HIGGINS AVE 1,CHICAGO,IL,60630,45,53,45-53,16,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,32094,RENEW,,10/15/2019,11/25/2019,N,12/16/2019,12/15/2021,11/25/2019,11/26/2019,AAI,,,41.971493221,-87.771469151,"(41.971493221143874, -87.77146915127514)"
2369312-20180416,2582615,395246,1,"FLYNN INDUSTRIES, LLC",UPTOWN ARCADE,4830 N BROADWAY  1,CHICAGO,IL,60640,46,40,46-40,20,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2369312,RENEW,,02/15/2018,03/23/2018,N,04/16/2018,04/15/2020,03/23/2018,03/23/2018,AAI,,34,41.969904164,-87.659841549,"(41.96990416418005, -87.659841548588)"
34728-20170716,2530563,32664,1,10618 S. WESTERN CORP.,BARNEY CALLAGAN'S,10618 S WESTERN AVE 1ST,CHICAGO,IL,60643,19,23,19-23,22,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,34728,RENEW,,05/15/2017,05/25/2017,N,07/16/2017,07/15/2019,05/25/2017,05/26/2017,AAC,02/26/2018,20,41.700301654,-87.681573315,"(41.70030165449612, -87.68157331460962)"
2084605-20190516,2655713,360335,1,O'NEIL'S BAR & GRILL CORPORATION,O'NEIL'S ON WELLS,411 S WELLS ST 1ST,CHICAGO,IL,60607,34,27,34-27,1,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2084605,RENEW,,03/15/2019,03/30/2019,N,05/16/2019,07/15/2021,03/30/2019,04/01/2019,AAI,,,41.876562098,-87.633539775,"(41.87656209838564, -87.6335397749874)"
2254283-20181016,2618203,32489,4,6962 N. GLENWOOD CORPORATION,THE GLENWOOD,6958-6962 N GLENWOOD AVE 1,CHICAGO,IL,60626,49,31,49-31,24,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,2254283,RENEW,,08/15/2018,10/24/2018,N,10/16/2018,10/15/2019,10/24/2018,10/24/2018,AAI,,24,42.0084496,-87.666341392,"(42.00844959951811, -87.6663413916053)"
1742423-20180116,2567818,308667,1,HOMER'S INC.,HOMER'S INC.,4518 S MCDOWELL AVE 1,CHICAGO,IL,60609,15,1,15-1,9,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1742423,RENEW,,11/15/2017,01/30/2018,N,01/16/2018,01/15/2020,01/30/2018,01/30/2018,AAI,,,41.811835758,-87.661012967,"(41.811835758122164, -87.6610129672327)"
1493-20181016,2617602,278,1,"THOMAS LIQUORS, INC.",HALF SOUR,755 S CLARK ST 1ST,CHICAGO,IL,60605,4,17,4-17,1,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1493,RENEW,,08/15/2018,08/28/2018,N,10/16/2018,10/15/2020,08/28/2018,08/29/2018,AAI,,,41.872361366,-87.630467205,"(41.872361365803386, -87.63046720465887)"
1937213-20180616,2592671,337892,1,"SILVIE'S VARDAR PUB, INC.",SILVIE'S VARDAR PUB,1900-1902 W IRVING PARK RD,CHICAGO,IL,60613,47,12,47-12,19,1470,Tavern,829,Tavern - Consumption of Liquor on Premises,1937213,RENEW,,04/15/2018,05/30/2018,N,06/16/2018,07/15/2020,05/30/2018,05/31/2018,AAI,,38,41.954296396,-87.676452353,"(41.954296396013774, -87.67645235326972)"
